,PERMNO,date,TICKER,month,mvel1,beta,betasq,chmom,dolvol,idiovol,indmom,mom1m,mom6m,mom12m,mom36m,pricedelay,turn,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,nincr,roaq,roavol,roeq,rsup,stdacc,stdcf,ms,baspread,ill,maxret,retvol,std_dolvol,std_turn,zerotrade,sic2,year,return
1141776,77695,1993-11-30,RVW,11,814419.375,1.0413723798999999,1.0844564335,-0.001784559,11.260584796,0.041060928999999996,0.0886891492,-0.009433961999999999,-0.030765025,-0.067716325,0.2340159848,-1.098520832,0.08440539849999999,0.0401144466,-0.0401144465,1.0,-0.0513349475,0.8030391423000001,-0.06204950400000001,0.1530641585,-0.9409246459999999,0.0992778667,0.0313613404,0.0213024257,0.0280664644,-0.35641264450000004,0.0006601281,-0.04559011,0.0,1.7612222512,0.0506167823,0.0,0.0,0.0029090440000000004,0.0401337329,0.0513208343,0.17072501295,0.37817537240000004,0.0661681415,0.0651087895,-0.1352941175,0.0308711465,1.6723264294,0.055198133200000006,-593.5628647000002,0.12727442535,0.00191875415,0.09083936075000006,-0.08881139529999997,0.1670876607,0.022505669849999996,-0.08980601120000001,0.0548342392,-0.005168149349999998,-0.04930895255,0.052864465750000006,-14.07361689,5.5,1.1733657548999998,0.0,0.003914668400000001,0.0029348704999999998,0.2381805158,0.08580750779999999,7.390158058099999,7.4249215452,8.9591812635,0.4415298568,1.0,0.06472102900000001,0.0,1.3338470847,0.5397695325999999,-3.383347988,-0.198914858,0.050006611500000006,-0.011008953,-0.155392728,0.0014517754000000001,0.0,0.0030619121,0.0043853419,0.0122168949,0.008098807900000001,0.098357595,0.07487774,3.0,0.015453385600000001,7.204547200000001e-08,0.0294117648,0.0146086098,1.2999025309,0.7852546534999999,2.0706858e-07,26.0,1993,0.15006069457573326
718560,61031,1993-01-29,PNTC,1,4867.5,1.4652101131,2.1468406756,1.6032730466999998,9.3694466099,0.1983073588,0.155479728,0.0,1.3389830403,1.9333333091999998,-0.750000008,0.3234531081,1.0053672316,0.07662328110000001,-0.076623281,9.0,0.0889544688,1.7671427288,-17.35788488,0.0434481804,-0.856660282,0.28912793719999996,0.1714762454,0.283026325,-0.142163662,-0.071563296,-0.000441209,0.530297034,0.0,4.0538243626,0.17985611510000002,0.0,0.0,0.0,-0.06791995099999999,0.0393175636,0.3396571107,-0.015384615,-0.033384807999999995,0.0375268064,-0.025641026,0.012928611599999999,1.6345557841,-0.107124149,-487.1139789,0.0139882889,0.00807498575,276.04067618,-0.22149739699999998,-0.610311751,0.0007196174,-0.228702818,0.0489693756,0.26076691690000003,0.0380625468,0.0492465608,-6.353658537,7.0,3.5533522191,0.0,0.022581400800000002,0.0246169561,0.0139103555,0.030784265800000002,1.9338912134000001,8.720754717,4.7211440245,1.0,1.0,0.0433408578,0.0,2.2161680358,0.5557596792,-1.255019445,0.5847860539,0.3296618058,0.0008850863000000002,-0.0031297490000000002,0.0054945052,2.0,0.0095634737,0.0080624938,0.0201691607,0.0957905424,31.641994276,30.819653541999998,3.0,0.1608432307,0.00011471459999999999,0.555555582,0.2228111541,1.1272113223,0.9197421194,8.8141491e-08,35.0,1993,0.3101549283038395
1698892,85261,1999-07-30,IST,7,294030.1875,2.3699105652,5.616476087000001,1.0234522139,12.507537424,0.08733939060000001,-0.19137301,-0.058510639,0.5306451732999999,-0.36075063700000004,-0.10428084900000001,0.1086494276,1.1493409584,0.002865073,-0.002865073,2.0,-0.130675315,4.3428227535,-24.463662399999997,0.0886726142,-4.843333333,0.2570485141,0.0391564968,0.04006092185,0.0,-0.146899785,0.0938311398,-0.048566443,0.0,1.7226386807,0.0283931357,1.0,0.0,0.0193040386,-0.73030303,0.2407924816,0.1234261732,-0.0872213515,-0.164025428,0.0387306372,0.0,0.112361694,5.2080264161,1.2561619718,192.17253259,0.40199750310000004,0.000430008,-0.7029602979999999,-0.138206104,-0.402436571,-0.25497603399999996,-0.341366412,-0.36168383200000004,0.1053639214,-0.102847873,-0.184890615,-0.067510549,4.0,0.9190404798,0.0,0.009899466400000001,0.0035704174,0.12337482710000001,0.0646057016,6.651428571399999,3.2574626866000003,5.6504854369,0.6120833333,1.0,0.5945205479,0.0,3.5478790958,0.5513630842,-3.2011082639999997,-0.07053849599999999,0.03960181595,-0.002701375,0.0040512066,0.0960031506,0.0,0.0044613351,0.0191281964,0.036734693900000004,0.04183695835,0.09828032185,0.08646049935000001,4.0,0.028014073900000002,1.4443736999999999e-08,0.047058824400000004,0.0229711745,0.8459001061,4.0993100214,2.1841307999999996e-08,33.0,1999,0.04959694113937197
167336,12644,2019-06-28,UAN,6,414615.78972,1.6167362288,2.6138360337,-0.23655187800000002,11.718612924,0.0553058136,-0.133695625,0.0191256832,0.013685246000000002,0.2869996709,-0.6615765579999999,-0.09488964300000001,0.2843968939,0.0653353455,-0.065335346,7.0,0.059396425999999995,1.4798170177,0.9048433805,0.0017466956,-4.81572733,0.027989475099999998,0.1653916844,-0.146694493,0.0,-0.11707437400000001,-0.003196553,19.205817826,0.0,2.1199393884999997,0.0691764389,0.0,0.0,0.006098475999999999,-0.120104272,-0.19589403,0.06888952059999999,-0.144921577,0.0081845896,0.0268571469,0.016722408,0.0052925698,1.8419846647999998,-0.004200434,-5773.997178000001,0.0030626367,0.00042641339999999997,-2.691911712,-0.006993923000000001,0.34219940109999997,-0.137061615,-0.046427457000000005,-0.0015506489999999999,0.22157458030000002,-0.050662793,-0.001667313,-1.142880695,2.0,1.1555575363,0.0,0.0194412301,0.0161778364,0.0120431882,-0.007553774,6.7273097025,6.1149786495,32.899254102,1.0305094711,1.0,-0.071521595,0.0,0.8902859943000001,0.5332274094,0.18369078149999998,0.0146362323,0.0504229749,3.68408e-05,-0.018351141,0.0629570698,4.0,-0.010958872,0.0290742446,-0.02555882,0.0243646883,0.23174684059999998,0.2793297634,5.0,0.0330832995,5.8516617e-08,0.037433184700000004,0.0203687479,0.5459255041,0.5777053221,9.737254800000001e-08,28.0,2019,0.1110818226414354
737051,62383,2003-02-28,RYL,2,1017202.0243,0.9028421637999999,0.8151239726999999,-0.075309073,15.195909340999998,0.060860966399999994,0.0160095788,0.1892054379,-0.184204628,-0.14712072,3.1315114617,0.09000246890000001,5.375896643300001,0.025686144100000002,-0.025686143999999998,30.0,-0.109838755,0.5798923005,-0.654778389,0.1870369382,-0.17728068100000002,0.1791904862,0.1431976969,0.1905140454,-0.002415277,0.0222766348,-0.000162244,0.0134631197,0.0,3.6505912017,1.1107848132,0.0,0.0,0.0025137356,0.24160552710000002,0.14106273960000001,0.2103073367,0.06397712400000001,0.0097993901,0.0848865199,0.0473157416,-0.001791616,0.9798679958,0.0443918335,290.82735536,0.4103545807,0.0166122759,-0.459055871,-0.086319169,0.38714561049999996,0.3165350346,0.034089461099999996,0.1761601318,-0.089228374,-0.029741696499999998,0.17620576870000002,-0.270289282,7.0,1.0759071676,0.0,0.0194412301,0.0161778364,0.2381805158,0.17941972309999998,9.1910562837,3.0484962569,77.453045907,0.0,0.0,0.17590113420000006,0.0,2.8339309657,0.5088118587,-1.1004825740000002,0.7188777990999999,0.10716739550000001,0.005250151999999999,0.0088046213,0.10104300449999999,1.0,0.030160517400000007,0.0071334582,0.07433172769999999,-0.010020464,0.14573563239999998,0.14419638255,6.0,0.0344005855,7.376985e-10,0.0779610947,0.027046176600000003,0.4557703289,12.045856222000001,3.8627469e-09,15.0,2003,0.0410237905052
1767865,86002,1998-12-31,SFXE,12,671975.75,1.9028978143000002,3.6210200916,-0.156069336,14.452608547999999,0.0764817491,-0.051448919,0.5849802493999999,-0.285310744,0.0455112228,0.1242735252,0.07289037940000001,6.1282261674,0.0608284984,-0.017264722,1.0,-0.07157263400000001,0.5449054362,-1.856689311,-0.004974728,21.82387393,0.0164983102,-0.186519762,0.0016584254999999998,0.0068007933999999996,-0.059851215,0.00012437499999999995,-0.003841605,0.0,0.9101606960999999,0.1950988634,0.0,0.0,0.0016533783,0.072026548,-0.039641397,0.2799066786,0.10855825175,0.056429593,0.0483846992,0.013736263700000001,0.0385793019,0.5894191306000001,0.0760110827,1101.0663250999999,0.1966542034,0.0081583378,-0.3166069045,-0.011599928999999998,0.0250777048,-0.003155882,-0.009987056,0.0210241748,0.0007505884,-0.0018737626500000002,0.0165095163,-0.289873418,4.0,0.9101606960999999,0.0,0.0194412301,0.0161778364,0.8101022564,-0.013483381000000001,18.414568625999998,8.182809130199999,16.633798578,0.2717799517,1.0,0.09149378179999999,0.0,0.53165791,0.17534886649999998,-2.9882061,0.3149167999,0.043628274,-0.006518908,0.0406634414,-0.11345049,1.0,-0.012739871000000002,0.011774898999999998,-0.044616187,0.08939462109999999,0.1358847574,0.1487722043,3.0,0.0662645697,3.0840819e-09,0.09803921730000001,0.0393243889,0.591990138,17.768394931,3.5095740000000008e-09,79.0,1998,0.09053798576860217
654781,54199,2016-06-30,SJW,6,704492.77428,0.7156175424,0.5121084669,0.1270480616,13.40620759,0.0304250608,0.0157389322,0.0082098758,0.1393535561,0.1640313226,0.1731450901,0.1660579307,1.0572309801000002,0.011856478200000001,-0.011856478,44.0,-0.14353154,0.8414438822,-0.8172574490000001,0.10566915589999999,-97.25742393,0.1011496851,-0.019877867,0.0137892236,0.0058505627,-0.031143072,0.0001420592,-0.05451025599999999,0.0,1.5235378351,0.0369727325,0.0,0.0,0.023291237700000002,0.12136685609999999,0.07950358190000001,0.11782400859999999,-0.036831264,0.1097201266,0.0217075331,0.0422163588,0.08508755970000001,1.3952168081999998,0.152556189,-8017.014008,0.19906357870000002,0.0081583378,-0.182484232,1.2744331218,0.0956663433,0.3657438284,1.294349185,-0.007140357,-0.171195166,-0.0018737626500000002,-0.006146354000000001,-0.272265761,7.0,1.4963753524,0.0,0.0,0.0,0.2381805158,0.0707630012,133.25052105,263.31795717,7.0524852737,0.0076671913,1.0,0.1545821309,0.0,0.4905754355,0.4600646401,-0.474856734,0.0265532656,0.0047386417,-0.008424069000000001,0.0406019438,-0.037379196,2.0,0.0073572933,0.0075148799,0.026142392999999996,-0.067770622,0.1280557199,0.1098060096,3.0,0.0271657169,5.6554054e-09,0.04519433900000002,0.0181127691,0.3956776186,1.3820179797999999,3.0598217e-08,49.0,2016,0.1325886462622301
692903,58560,2008-01-31,ASEI,1,519035.5,1.8577189212,3.4511195901,0.0491633676,14.894823089,0.0560684479,0.040811663399999996,-0.019014668000000002,0.023934779,-0.021833435,0.4440669597,0.0956253331,3.4779138421,0.1024716917,-0.10247169199999999,35.0,-0.27877201,0.3073042804,-1.412428119,0.5561727252,2.0048352190000003,0.0926966723,0.084405594,-0.41337681,0.0127880057,-0.098655656,0.0255015008,1.1495273785,0.0,4.9496917574,0.1051878199,0.0,0.0,0.0,0.2880228575,0.050859791900000006,0.3977414946,0.7588257153,0.0507195392,0.0464474446,0.0381944444,0.0680550669,0.1116538796,0.25088560120000003,-1967.189434,0.2044806736,0.0035120969,-1.102175016,-0.070895741,0.9906981042,-0.065421324,-0.06778301,-0.304235854,0.0330436688,-0.23729234800000001,-0.245241195,-0.822592442,4.0,4.2905599107,0.0,0.014846678,0.046897235999999995,0.13928953635000002,0.2805669857,1.1268813724,5.896077903099999,6.5559359753,1.0,1.0,-0.06367815,0.0,0.3165789551,0.8081641087,0.7511651211,2.9391363826,0.6130927951,0.0052598492000000005,0.039956802799999996,0.0959551483,0.0,0.0275378586,0.033835729700000004,0.0363414971,0.0106596833,0.1957683423,0.21177354129999998,3.0,0.0329992471,2.8361318e-09,0.0467989519,0.022533981,0.3105159622,3.2924679108999997,9.627195e-09,38.0,2008,-0.06534942251646747
135792,12073,2014-02-28,PBCT,2,4362470.0117,0.8333047364,0.6943967837,-0.276966335,15.965954918,0.0200487048,0.27327063960000003,-0.04943782099999999,0.0193474096,0.2700247435,0.0563826169,0.0025425705,2.4833543928,0.0092689356,-0.009268936,21.0,-0.09998948099999999,1.22725026,-7.149590795,0.014176386000000001,-42.21224759,0.12823796169999999,0.0025444735,-0.002360272,-0.049931169000000004,-0.16801107,-0.000798034,-0.005086587,0.0,1.0232224547,0.2793583535,0.0,0.0,0.0544062536,-0.035636364,0.0612476091,0.043285850599999995,0.08645161289999999,0.056429593,0.0367166281,-0.00639036,-0.001171653,6.3134225171,0.1317062691,-956.0921873,0.1255259189,0.0081583378,0.4927396784000001,0.0081647381,0.104424876,0.030188520899999998,0.0095310028,0.17139715960000002,-0.073950109,-0.005422405,0.20889028829999998,-1.09376274,6.0,1.0183673939,0.0,0.0194412301,0.0161778364,0.2381805158,0.0239646065,2.2426005986,12.771780303,0.0625887529,0.48002919520000004,0.0,-0.00809002,0.0,0.3367494918,0.5356470763000001,0.0729395582,0.2474688696,0.0159228455,-1.7766e-05,-0.010112217,0.019771799399999998,1.0,0.0020295311,0.0005410219,0.0127095229,-0.000411889,0.1358847574,0.1487722043,6.0,0.0162676351,1.261544e-10,0.017821813,0.0125641614,0.5664954746,21.516199181999998,5.0275634e-09,60.0,2014,-0.002818888406419973
1014309,76591,2017-02-28,QDEL,2,624385.0449399999,1.1986779111,1.4368287345,-0.505571898,13.05458647,0.048874420099999996,0.0758455023,-0.113912255,-0.060526273,0.2570422028,-0.42354529399999996,-0.07127755599999999,0.8077852973999999,0.0988001935,-0.09880019300000001,26.0,0.0997563946,0.3123317173,-0.181796648,0.08530611,2.3352073261,0.0513965933,0.17568609629999998,-0.033336212999999996,-0.032236517,-0.357877007,0.0037876359999999996,11.120406352,1.0,7.8061628284000015,0.4358003311,0.0,0.0,0.0,-0.10748497,-0.008605026,0.3020374266,-0.18505355199999998,0.030678686099999998,0.0262900311,0.022950819700000003,0.008829587,0.265878177,-0.09058821800000001,-5520.566876,0.0724826192,0.0081583378,35.667887929,0.0323720636,-0.22553404,0.0227364909,0.0100919538,0.0083805858,0.5402012557,0.0241843429,0.007864500699999999,-6.972857378,6.0,6.9502432695000005,0.0,0.0502712445,0.1810747008,0.5599132578,0.0238543804,1.0239905187,7.4325072002,10.660343516000001,0.0273673208,1.0,0.0740026832,0.0,0.2776271021,0.6081978106,0.4909034678,0.4726303228,0.4207970873,-0.000344819,-0.054303557,0.17469905219999998,0.0,-0.020699233,0.021855505299999998,-0.039515532,0.0067922935,0.1957393281,0.26079353969999997,6.0,0.033657233700000004,5.9796824e-09,0.0443771631,0.0195244706,0.48665209859999997,2.3109463094,2.228959e-08,28.0,2017,0.10113664454164127
2226174,91622,2007-01-31,SONA,1,102588.00236,0.40745952909999994,0.16623840515000002,-0.1190174245,9.56475462905,0.02784671165,0.135083706,-0.017751435,0.01264420505,0.043193411900000006,0.19166060434999999,0.008574810149999999,0.2350069278,0.0063931216,-0.006393121999999999,7.5,-0.130325262,1.0242181007,-5.5507924809999984,0.01171284895,-38.45203068,0.08641885445,-0.006105877500000001,-0.0004940815,0.0024521824,0.0032696496,-0.000528913,0.008328703,0.0,1.04492189345,0.18680693345,0.0,0.0,0.017338737150000002,0.0496319497,0.05269745835,0.0368900123,-0.08899338200000001,0.056429593,0.03665701205,0.046728972,-0.000296859,5.8623022459500005,0.1417837556,-5461.822837,0.1320559045,0.0002245593,-0.10778987300000001,0.011676708400000001,-0.149327525,-0.005279468000000001,0.0096802236,0.15241712505000002,-0.032532997,-0.009470781,0.1701414449,-0.747769589,6.0,1.0337910052500001,0.0,0.0194412301,0.0161778364,0.2381805158,0.0228148294,1.96622050225,6.0075432285,0.06030359235,0.48002919520000004,0.0,0.0902447243,0.0,0.3280263412,0.5835505672500001,-0.131897709,-0.4032679315,0.023838368050000003,-3.61004e-05,-0.018231008,-0.0141987675,2.0,0.0023180322,0.0013850454999999998,0.0146748166,0.005377799599999999,0.1358847574,0.1487722043,3.0,0.007092074,4.4282178999999997e-07,0.010797858200000001,0.0077495544,1.2969205287,0.6894132529000001,2.1000001736000002,60.0,2007,-0.02439145312415913
1566314,83378,2000-02-29,TRGA,2,53355.9375,2.2332338528,4.9873334413,0.794117663,11.711078078,0.14456366939999998,0.3425620345000001,0.6266666651,0.1029411764,0.1029411568,-0.629427815,0.174972698,3.2313921639,0.19976579940000005,-0.199765799,3.0,-0.175803177,0.5931530168,-1.462699131,-1.0768417,0.6334476079,-0.19764652,-0.117693831,0.1093799966,0.2608915176,-0.09006867699999999,0.0,-4.54565501,0.0,1.8969163975999999,0.3890371089,0.0,0.0,0.0,0.08768035519999999,-0.34460271200000003,-0.427087066,2.4937343358,0.056429593,0.026716703999999997,0.2413793103,0.0774314264,0.3202132063,0.3363667004,-3746.7218390000003,-0.621655329,0.0081583378,0.7042573712000001,-0.310040656,0.032285300600000004,-0.387973344,-0.310040656,0.0210241748,0.0007505884,-0.0018737626500000002,0.0165095163,-0.42645105899999997,3.0,1.8969163975999999,1.0,0.5097029716,1.7547729378999999,0.12032497550000001,-0.987041362,0.6635100234,8.182809130199999,17.166320166,1.0,1.0,0.3897475528,0.0,0.2904666243,0.9412542195,-0.7483170309999999,-0.307898044,0.3861746595,0.0,0.1074728324,-0.030982904,0.0,-0.140075478,0.1542516377,-0.229993408,-0.045470110999999994,8.2951577194,7.875444875299999,3.0,0.1322437638,7.584261e-08,0.5,0.1281842263,0.8066283622,23.641801175,4.0713909e-09,28.0,2000,1.0130901152299476
651211,53786,1997-06-30,BFI,6,7084112.0,1.340672818,1.797403605,0.360213071,14.682579428,0.0333702427,0.027561214100000002,0.1718061715,0.0689079132,-0.046170907000000004,0.09829384199999999,0.18813155260000008,0.5555184298,0.1256221418,-0.125622142,26.0,-0.018837398,0.4225195135,-0.7429335009999999,0.10588616039999996,3.4772431158,0.1613921446,0.029615099500000002,-0.134275218,-0.00035775,-0.47553510200000004,0.0001920156,-0.111049547,0.0,0.9923524659,0.1537982427,0.0,0.0,0.025168791200000002,-0.08442491099999999,-0.016796146,0.2620059697,0.3468908168,0.0994675219,0.012861696399999999,0.0,0.0726328392,0.9476701685,0.0764249079,3594.7781759000004,0.37942299119999995,0.0032430023999999997,-0.333714345,-0.013206207,0.037105015400000003,-0.062521008,-0.015167392,-0.028880842,0.0121308501,-0.018844279,-0.028070501,-10.60887947,2.0,0.9555012906999999,0.0,0.0194412301,0.0161778364,0.2381805158,0.069315476,42.302456485,112.14058134,5.9466208576,0.1023676316,0.0,-1.2804000000000001e-05,0.0,1.0885657106,0.3890685021,0.037758976,-0.18762266100000002,0.01797391,-0.01422704,-0.140046368,-0.047880887999999996,0.0,-0.037709572000000004,0.0127875686,-0.10446329800000001,-0.004496829,0.0493838121,0.0726105045,4.0,0.023989240699999997,7.514226e-10,0.045045044299999996,0.020366064399999998,0.6663425772,3.9737926912,2.3687164e-08,49.0,1997,0.0
1948703,88593,2019-10-31,ASR,10,3045577.5,0.6174493435,0.3812436917,0.1844789273,14.871456982,0.035859729,-0.14700756199999998,0.0346699283,-0.059553253,-0.25838905,0.452978996,-0.11043842,0.8422045298999999,0.0480148751,-0.048014875,18.0,0.0082045607,0.5446127076,-8.428956549,0.3180230405,10.060922837,0.0866876937,-0.026675953,-0.006423681999999999,0.0,0.0051641476,-2.7866e-05,-0.10498002699999999,0.0,2.4918442118,3.1527797326,0.0,0.0,0.022909915899999998,0.1171050974,0.056177954800000006,0.1701675359,-0.053846766,0.018657957,0.118658156,0.0388219545,0.002265265,0.2196434263,-0.149899215,-3198.687485,0.2539311781,0.0001085069,0.0336068673,0.0369937723,0.2794627532,0.016588316699999998,0.037585152000000004,0.25459694039999997,-0.273539336,0.07316399059999999,0.26281637350000003,-0.543090949,7.0,2.4716240586000002,0.0,0.0194412301,0.0161778364,0.0914722708,0.1654360014,3.3270232661000003,316.46731235,13.531525002999999,0.4969668217,1.0,0.2233225073,0.0,0.17357370519999998,0.102729569,-0.131809411,-0.251465439,0.0824438046,-0.001038848,-0.003390298,0.014937626200000003,3.0,0.0265003949,0.0088390876,0.051152026100000005,-0.0008178780000000001,0.20092435309999998,0.2703310934,5.0,0.0235941547,9.842468e-10,0.023377005,0.0154939828,0.3169503815,1.2468267593,2.4121443e-08,45.0,2019,0.07117627846789443
322675,16715,2004-06-30,STW,6,224956.57688,0.7707429617,0.594044713,-0.385157057,11.212110747999999,0.0385261058,0.44437356310000004,-0.109130226,-0.108126691,0.0521429692,0.0241816073,0.2779412773,0.3548685717,0.027789572400000004,0.027789572400000004,25.0,-0.150094829,1.0176527459,-20.39931331,0.1227949732,-12.27944651,0.10517456900000001,-0.027918578,0.1395055257,0.0093506882,-0.177467409,0.0626401952,0.0211813338,1.0,1.5109885643,0.10856752900000001,0.0,0.0,0.015105913600000001,0.2699773935,0.1969909379,0.2648645492,1.1870895872,0.068771972,0.1184629359,0.0441524621,0.1397973079,2.382100541,0.0963799892,-1199.422086,0.3174975043,0.0043228244,1.2185291648,-0.07488133599999999,-0.148580421,0.018154923899999998,-0.10439519,-0.127081623,-0.197524458,-0.0856664,-0.10754586599999999,0.4660943794,5.0,0.7119171043000001,0.0,0.0194412301,0.0161778364,0.30721287210000003,0.0854455286,29.554650091,3.4864781419,4.6864111827,1.0412776929,1.0,0.0545688404,0.0,4.6938674195,0.5711287184,0.6540856634000001,0.7790731565000001,0.0222709963,-0.005491834,-0.084907945,-0.0016683079999999999,2.0,0.0132934505,0.006217897900000001,0.0427293754,-0.064459235,0.1944193111,0.18179200260000009,3.0,0.016412926100000003,4.498728400000001e-08,0.0130718546,0.0118602048,0.7186238313,1.6806605987,7.5644804e-08,51.0,2004,0.09039154820738247
93263,11478,2004-12-31,BRY,12,974337.18394,0.5977157084,0.357264068,0.2750661466,13.570583626,0.0317303067,0.5617102335,0.21363033350000002,0.4121228937,1.0316622039,0.3032871283,-0.001178281,1.0786289045,0.1084869246,-0.108486925,17.0,-0.318917516,0.557753259,-1.921261666,0.461698988,13.34985867,0.14682541699999999,-0.025876762,-0.013895972,0.0032670715999999996,0.0173298185,0.0,-1.209136547,0.0,0.9244009738,0.0695034067,0.0,0.0,0.0231817685,0.146927199,0.0733005935,0.2911695528,4.2501164957999995,0.28519675829999996,0.10390358529999999,0.1415929204,0.328151337,0.3239762565,0.6629541359000001,-2021.801375,0.2402150091,0.0010544538,1.0065938247,0.043199621900000006,-0.034780522,-0.074846327,0.043199621900000006,-0.232359887,-0.132579264,-0.709072072,-0.3279072155,-1.003059049,5.0,0.9244009738,0.0,0.0194412301,0.0161778364,0.2381805158,0.1116831178,15.903895416,116.022713116,7.6596613631,0.0,0.0,0.3759562257,0.0,0.4077998101,0.5465515443,-0.511411204,0.0836986733,0.028241298999999997,-0.002394275,-0.315954147,0.0047940155,3.0,0.0304485908,0.0086609539,0.0525190283,0.0174130313,0.22758402309999998,0.2452860759,6.0,0.0301567125,3.7519565e-09,0.054282877599999994,0.0271375078,0.46947602299999996,3.0787429975,1.4069403e-08,13.0,2004,0.029789436802106994
363217,18973,2007-08-31,BRC,8,1766365.2647,1.5325031091999999,2.3485657796,-0.17561367600000002,14.603962402,0.040829878,0.31653365899999997,-0.054119485999999994,-0.004052512,0.11313166279999999,0.5393796222,-0.020626481000000002,1.07372925,0.0096789061,-0.009678906,23.0,-0.605823463,0.3971494607,-0.331449221,0.28666077510000004,6.4144915989,0.0633446412,0.0042645111,-0.149568275,0.09101431619999999,0.45501960420000004,0.035373463,-0.4235236570000001,0.0,2.1002515781,0.25119723239999997,0.0,0.0,0.014369645,0.5002714801,0.0574339228,0.6597670756,1.6463873221,0.3475152494,0.12363105960000001,0.5555555556,0.11724325320000001,0.3413452264,0.7545689242,918.17503719,0.2378258177,0.00776629,0.5068409133,0.11698721039999999,-0.078347221,-0.028314081,0.10903336300000001,-0.306526613,-0.274693413,0.0594640769,-0.197259386,-0.10291336699999999,4.0,1.5974750709,0.0,0.016783882,0.0298919127,0.26538292329999996,0.1242167589,8.1796832332,9.2655003321,5.4198938837,0.0,0.0,0.2474000149,0.0,0.5614857172,0.2884850958,-0.368995038,0.5133142461,0.057624310899999996,-1.0375999999999999e-05,-0.007732114,-0.015810347,0.0,0.013886823999999999,0.0083853751,0.025285746,0.044700635,0.07168323019999999,0.0645795611,7.0,0.017294375900000002,9.694521e-10,0.0289416499,0.011183790700000001,0.479937158,2.1535149485,2.1097459e-08,39.0,2007,0.10670285524276757
1831850,86835,2000-10-31,MIHL,10,672516.0,1.734868429,3.009768466,-1.6217754080000002,13.221693874000001,0.0990666402,0.23877293309999997,-0.198996648,-0.387295084,0.29437228190000003,-0.728138528,-0.194529242,0.5639838557,0.1484950634,0.1484950634,1.0,-0.791907327,0.3212942605,-1.134822585,0.1392076214,8.283854486900001,0.0075546953000000016,-0.023514925,0.0016584254999999998,0.11214812869999999,0.007314069,0.011434824299999998,-0.794945495,0.0,1.3275972368,0.3460788486,0.0,0.0,0.0,0.879253706,-0.0028156170000000003,0.32003528649999996,0.10855825175,0.6565478339,0.0392711544,0.45658880560000004,0.0942622342,0.19397865539999998,0.0040247388,-11428.53868,-0.10968619199999999,0.0053620168,-1.414138814,0.15955860730000002,1.1950944271,0.1281197132,0.13380879869999998,-0.928804925,-0.28048340899999996,-0.304371077,-0.46483431399999997,1.4663999685,5.0,1.2746283071,0.0,0.0194412301,0.0161778364,0.2381805158,-0.21636261699999998,2.5419072149,42.004935548,8.4368468931,0.9754722861,1.0,0.0693369864,0.0,0.2227031217,0.43618882810000004,-0.22664331199999999,0.2334984182,0.0650956221,0.00010026129999999999,-0.0010231445,0.0004432611,1.0,0.00760781625,0.011774898999999998,0.0234111712,0.01424309095,0.1358847574,0.1487722043,3.5,0.047047470599999995,5.719034099999999e-08,0.07172995809999999,0.0317195392,1.2187767134999998,2.1464422245,4.9526904e-08,48.0,2000,-0.16534743780918235
1863694,87209,2010-08-31,MCZ,8,24794.549343000002,1.272255251,1.6186334237,-0.053906049000000004,9.8460713419,0.11198033630000001,0.3195162082,0.0922329798,0.17546367329999998,0.5725191278,-0.7953124890000001,-0.036077605,0.5169543307,0.414750684,-0.414750684,11.0,0.3911477097,0.332751702,-0.7492322290000001,-0.573061801,-8.301993253,-0.125436635,-0.14074800699999998,0.3102510751,0.0022738022,-0.038595659,-0.037843208999999996,-0.7871078140000001,1.0,1.1372148053,2.2962760131,0.0,0.0,0.0,-0.844681109,-1.906332911,0.3707142935,2.6441558441999997,-0.36227386,0.127120512,-0.064,-0.024156547,2.8748720755,-0.016438027,-595.5126818,0.38959015119999996,0.007906924899999999,0.6702723594,-0.090492419,0.6578954995,-0.181220385,-0.07051788099999999,0.420468646,0.1793405799,0.0032312907,0.4862334055,-0.934200037,2.0,0.6179778563,0.0,0.0628936718,0.0095590914,0.051810585,0.0095236288,38.949134948,6.3330145155999995,6.7185746687,0.0,0.0,0.2852151673,0.0,6.5794613175,0.4598550026,-1.180908464,4.1465863937,0.0749408193,0.0064601323,-0.004066655,0.24918116070000002,4.0,0.0779057942,0.07743529730000001,0.6371647139,0.39712326950000004,0.390053101,0.4066805446,2.0,0.0495690845,8.375996600000002e-07,0.0658536851,0.020816153400000002,0.7026883753000001,0.7173549806,7.968731900000001e-08,39.0,2010,-0.13036181786324352
